date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:10:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Sep%202020%2007:10:59%20GMT	https://sea.newchic.com/tempages-Cool-Day-Sale/tid-11298.html?utmid=15050	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/tempages-Cool-Day-Sale/tid-112989646.html	(from https://sea.newchic.com/)
14:10:59	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:10:59%20GMT	https://sea.newchic.com/mens-clothing-c-3581/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/mens-clothing-c-3581/index.html	(from https://sea.newchic.com/)
14:10:59	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:00%20GMT	https://sea.newchic.com/shirts-c-12209/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/shirts-c-12209/index.html	(from https://sea.newchic.com/)
14:11:00	482135/482135	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Sep%202020%2007:11:00%20GMT	https://sea.newchic.com/theme-long-sleeve-in-t-341065/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/theme-long-sleeve-in-t-341065/index.html	(from https://sea.newchic.com/)
14:11:00	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:00%20GMT	https://sea.newchic.com/men-hoodies-and-sweatshirts-c-3588/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/men-hoodies-and-sweatshirts-c-3588/index.html	(from https://sea.newchic.com/)
14:11:00	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:00%20GMT	https://sea.newchic.com/short-sleeve-shirts-c-9149/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/short-sleeve-shirts-c-9149/index.html	(from https://sea.newchic.com/)
14:11:01	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:01%20GMT	https://sea.newchic.com/men-coats-and-jackets-c-3582/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/men-coats-and-jackets-c-3582/index.html	(from https://sea.newchic.com/)
14:11:01	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:01%20GMT	https://sea.newchic.com/t-shirts-c-3583/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/t-shirts-c-3583/index.html	(from https://sea.newchic.com/)
14:11:01	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:01%20GMT	https://sea.newchic.com/men-tees-and-tank-top-c-3583/?country=230&conversionType=US	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/men-tees-and-tank-top-c-3583/indexd319.html	(from https://sea.newchic.com/)
14:11:01	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:01%20GMT	https://sea.newchic.com/bottoms-c-3587/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/bottoms-c-3587/index.html	(from https://sea.newchic.com/)
14:11:01	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:02%20GMT	https://sea.newchic.com/pants-c-4975/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/pants-c-4975/index.html	(from https://sea.newchic.com/)
14:11:02	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:02%20GMT	https://sea.newchic.com/mens-shorts-c-4976/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/mens-shorts-c-4976/index.html	(from https://sea.newchic.com/)
14:11:02	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:02%20GMT	https://sea.newchic.com/underwear-c-4290/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/underwear-c-4290/index.html	(from https://sea.newchic.com/)
14:11:02	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:02%20GMT	https://sea.newchic.com/swimwear-c-5078/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/swimwear-c-5078/index.html	(from https://sea.newchic.com/)
14:11:02	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:02%20GMT	https://sea.newchic.com/sleepandlounge-c-4948/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/sleepandlounge-c-4948/index.html	(from https://sea.newchic.com/)
14:11:02	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:03%20GMT	https://sea.newchic.com/activewear-c-4427/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/activewear-c-4427/index.html	(from https://sea.newchic.com/)
14:11:03	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:03%20GMT	https://sea.newchic.com/men-shirts-c-3584/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/men-shirts-c-3584/index.html	(from https://sea.newchic.com/)
14:11:03	368628/368628	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Sep%202020%2007:11:03%20GMT	https://sea.newchic.com/tempages-Cool-Day-Sale/tid-11298.html?utmid=15050&currency_cdn=VND&country=230	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/tempages-Cool-Day-Sale/tid-11298cdb8.html	(from https://sea.newchic.com/)
14:11:03	223636/223636	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Sep%202020%2007:11:03%20GMT	https://sea.newchic.com/new-arrivals/mens-clothing-3581/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/new-arrivals/mens-clothing-3581/index.html	(from https://sea.newchic.com/)
14:11:03	410466/410466	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Sep%202020%2007:11:04%20GMT	https://sea.newchic.com/charmkpr-brand-39.html?utmid=7872	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/charmkpr-brand-39ec31.html	(from https://sea.newchic.com/)
14:11:04	411523/411523	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Sep%202020%2007:11:04%20GMT	https://sea.newchic.com/charmkpr-brand-39.html?utmid=13654&bid=48804&rmmds=head_categery_banner	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/charmkpr-brand-397fe8.html	(from https://sea.newchic.com/)
14:11:05	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:05%20GMT	https://sea.newchic.com/womens-tops-c-3604/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/womens-tops-c-3604/index.html	(from https://sea.newchic.com/)
14:11:05	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:05%20GMT	https://sea.newchic.com/womens-clothing-c-3578/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/womens-clothing-c-3578/index.html	(from https://sea.newchic.com/)
14:11:05	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:05%20GMT	https://sea.newchic.com/women-blouses-and-shirts-c-3689/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/women-blouses-and-shirts-c-3689/index.html	(from https://sea.newchic.com/)
14:11:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Sep%202020%2007:11:05%20GMT	https://sea.newchic.com/tempages-Women-Swimsuit-Sale/tid-7963.html?utmid=12385	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/tempages-Women-Swimsuit-Sale/tid-79634ed0.html	(from https://sea.newchic.com/)
14:11:05	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:05%20GMT	https://sea.newchic.com/women-t-shirts-c-3666/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/women-t-shirts-c-3666/index.html	(from https://sea.newchic.com/)
14:11:05	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:05%20GMT	https://sea.newchic.com/womens-bottoms-c-3607/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/womens-bottoms-c-3607/index.html	(from https://sea.newchic.com/)
14:11:06	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:06%20GMT	https://sea.newchic.com/pants-and-capris-c-3674/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/pants-and-capris-c-3674/index.html	(from https://sea.newchic.com/)
14:11:06	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:06%20GMT	https://sea.newchic.com/jumpsuits-and-rompers-c-3702/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/jumpsuits-and-rompers-c-3702/index.html	(from https://sea.newchic.com/)
14:11:06	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:06%20GMT	https://sea.newchic.com/dresses-c-3603/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/dresses-c-3603/index.html	(from https://sea.newchic.com/)
14:11:06	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:06%20GMT	https://sea.newchic.com/vintage-dresses-c-3664/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/vintage-dresses-c-3664/index.html	(from https://sea.newchic.com/)
14:11:06	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:07%20GMT	https://sea.newchic.com/print-dresses-c-3677/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/print-dresses-c-3677/index.html	(from https://sea.newchic.com/)
14:11:07	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:07%20GMT	https://sea.newchic.com/lingerie-c-3606/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/lingerie-c-3606/index.html	(from https://sea.newchic.com/)
14:11:07	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:07%20GMT	https://sea.newchic.com/panties-c-4182/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/panties-c-4182/index.html	(from https://sea.newchic.com/)
14:11:07	146/146	---M--	403	error ('Forbidden')	text/html	date:Sun,%2006%20Sep%202020%2007:11:07%20GMT	https://sea.newchic.com/bra-and-bra-set-c-4183/	C:/My%20Web%20Sites/web%20basic/sea.newchic.com/bra-and-bra-set-c-4183/index.html	(from https://sea.newchic.com/)
